market_slug,market_title,annotation_timestamp,annotation_title,claimed_source,url,actual_domain,issue_type,http_status
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-08-20 12:00:00+00,"Texas enacts midâdecade redistricting, adds five GOPâfriendly seats",NPR,https://www.npr.org/2025/12/08/nx-s1-5634585/redistricting-2026midterm-election-trump-congress,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-09-01 12:00:00+00,Niskanen Center says Democrats on track for House majority,Niskanen Center,https://www.niskanencenter.org/what-predicts-midterm-election-results/,niskanencenter.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-09-24 12:00:00+00,Polls show Democrats hold modest lead on generic congressional ballot for 2026,Factually.co,https://factually.co/fact-checks/politics/2026-house-elections-polls-a6c243,factually.co,pink slime,403
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-09-28 12:00:00+00,Generic ballot polls give Democrats a modest 2â3 point lead,Factually pollâanalysis,https://factually.co/fact-checks/politics/2026-house-elections-polls-a6c243,factually.co,pink slime,403
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-09-29 12:00:00+00,Polls show Democrats hold modest lead on generic congressional ballot for 2026 House elections,Factually.co,https://factually.co/fact-checks/politics/2026-house-elections-polls-a6c243,factually.co,pink slime,403
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-10-05 12:00:00+00,Economist/YouGov poll finds narrow Democratic edge on generic ballot,YouGov,https://factually.co/fact-checks/politics/2026-house-elections-polls-a6c243,factually.co,pink slime,403
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-10-06 12:00:00+00,Economist/YouGov poll: Trump approvers boost Republican 2026 House intent,YouGov,https://today.yougov.com/politics/articles/53131/government-shutdown-2026-congressional-election-donald-trump-job-approval-the-economy-october-4-6-2025-economist-yougov-poll,today.yougov.com,dead link,404
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-10-14 12:00:00+00,"Supreme Court weakens Voting Rights Act, easing GOP redistricting",NPR,https://www.npr.org/2025/10/14/supreme-court-vra-decision,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-10-15 12:00:00+00,SCOTUS hears arguments in Callais votingârights gerrymandering case,The New York Times,https://www.nytimes.com/2025/10/15/upshot/supreme-court-voting-rights-gerrymander.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-10-20 12:00:00+00,Texas Pursues Mid-Decade Redistricting Under Trump Administration Pressure,Plurus Strategies,https://www.plurusstrategies.com/insights/2026/3/4/outlook-on-the-2026-house-elections-recent-developments-in-the-contest-for-house-control,plurusstrategies.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-10-24 12:00:00+00,House Republicans Tout Fundraising Edge to Maintain Control,Daily Caller,https://dailycaller.com/2025/10/24/house-republicans-blunt-blue-wave-hopes-as-democrats-falter-in-fundraising/,dailycaller.com,propaganda,ERR:TimeoutError
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-11-07 12:00:00+00,Democrat Christian Menefee wins Texas 18thâdistrict runoff,Associated Press,https://apnews.com/article/2025-texas-18th-special-election,apnews.com,dead link,404
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-11-10 12:00:00+00,Senate passes bill to end longest government shutdown,The New York Times,https://www.nytimes.com/live/2025/11/10/us/trump-government-shutdown-news,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-11-12 12:00:00+00,Federal government reopens after record 43-day shutdown,NPR,https://www.npr.org/2025/11/12/g-s1-97607/house-vote-shutdown-end,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-11-14 12:00:00+00,Democrats lead Republicans in new generic congressional ballot polls,Factually.co,https://factually.co/fact-checks/politics/2026-house-elections-polls-a6c243,factually.co,pink slime,403
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-11-16 12:00:00+00,NYT poll shows Democrats with modest generic ballot lead ahead of 2026,The New York Times,https://www.nytimes.com/interactive/polls/congressional-vote-2026.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-11-19 12:00:00+00,Poll shows Democrats hold largest advantage for control of Congress in 8 years,NPR,https://www.npr.org/2025/11/19/nx-s1-5611088/poll-democrats-republicans-trump-approval-inflation,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-12-02 12:00:00+00,Republicans narrowly win Tennessee special House election by 9 points,NPR,https://www.npr.org/2025/12/06/nx-s1-5634822/takeaways-special-election-house-midterms,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-12-04 12:00:00+00,Supreme Court allows Texas GOP redistricting map favoring Republicans,NPR,https://www.npr.org/2025/12/04/nx-s1-5619692/supreme-court-texas-redistricting-map,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-12-06 12:00:00+00,Supreme Court Backs Republican Mid-Decade Redistricting Efforts,NPR,https://www.npr.org/2025/12/06/nx-s1-5634822/takeaways-special-election-house-midterms,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-12-08 12:00:00+00,Supreme Court Ruling Confirms Texas Redistricting Map for 2026 Elections,NPR,https://www.npr.org/2025/12/08/nx-s1-5634585/redistricting-2026midterm-election-trump-congress,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-12-08 12:00:00+00,"Supreme Court backs Texas redistricting, giving GOP a map advantage",NPR,https://www.npr.org/2025/12/08/nx-s1-5634585/redistricting-2026midterm-election-trump-congress,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-12-08 12:00:00+00,Supreme Court upholds Republican-favored redistricting maps,NPR,https://www.npr.org/2025/12/06/nx-s1-5634822/takeaways-special-election-house-midterms,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2025-12-17 12:00:00+00,Record Wave of Congressional Retirements Announced Ahead of 2026 Midterms,NPR,https://www.npr.org/2025/12/17/nx-s1-5647318/congress-retirement-2026-house-senate,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-01-13 12:00:00+00,House Republican Majority Narrowed to Just Two Votes,The New York Times,https://www.nytimes.com/2026/01/13/us/politics/congress-house-republicans-majority.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-01-13 12:00:00+00,GOP House majority shrinks to just a few votes after key Republican resignations,The New York Times,https://www.nytimes.com/2026/01/13/us/politics/congress-house-republicans-majority.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-01-19 12:00:00+00,Analysis highlights key battleground districts and retirements shaping 2026 House control,The New York Times,https://www.nytimes.com/interactive/2026/01/19/us/politics/midterm-elections-house-maps.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-01-19 12:00:00+00,Analysis highlights key battleground House districts for 2026 control,The New York Times,https://www.nytimes.com/interactive/2026/01/19/us/politics/midterm-elections-house-maps.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-01-20 12:00:00+00,Julia Letlow enters Louisiana Senate race backed by Trump,CBS News,https://www.cbsnews.com/news/julia-letlow-louisiana-senate-race-trump-endorsement/,cbsnews.com,dead link,404
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-01-21 12:00:00+00,House votes to consider legislation extending health care subsidies,C-SPAN.org,https://www.c-span.org/event/us-house-of-representatives/us-house-of-representatives/439278,c-span.org,dead link,404
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-01-27 12:00:00+00,President Trump campaigns in Iowa emphasizing midterm importance and economy,The New York Times,https://www.nytimes.com/live/2026/01/27/us/trump-news,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-01-29 12:00:00+00,Pew Research Finds Trump Approval Sinks to 37% as Policy Support Dips,Pew Research Center,https://www.pewresearch.org/politics/2026/01/29/confidence-in-trump-dips-and-fewer-now-say-they-support-his-policies-and-plans/,pewresearch.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-02-09 12:00:00+00,Poll shows Democrats lead on generic congressional ballot amid Republican warning signs,NPR,https://www.npr.org/2026/02/09/nx-s1-5704794/trump-house-of-representatives-republicans-midterm-elections,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-02-09 12:00:00+00,Record Republican Retirements and Special Election Losses Signal Midterm Trouble,NPR,https://www.npr.org/2026/02/09/nx-s1-5704794/trump-house-of-representatives-republicans-midterm-elections,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-02-10 12:00:00+00,Record number of Republican retirements announced ahead of 2026 midterms,Newsweek,https://www.newsweek.com/republican-departures-from-congress-surge-ahead-2026-elections-11638354,newsweek.com,dead link,404
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-02-13 12:00:00+00,Trumpâs low approval rating and GOP retirements weaken Republican House position,Plurus Strategies,https://www.plurusstrategies.com/insights/2026/3/4/outlook-on-the-2026-house-elections-recent-developments-in-the-contest-for-house-control,plurusstrategies.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-02-14 12:00:00+00,Plurus Strategies reports shifting House control outlook favoring Democrats,Plurus Strategies,https://www.plurusstrategies.com/insights/2026/3/4/outlook-on-the-2026-house-elections-recent-developments-in-the-contest-for-house-control,plurusstrategies.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-02-20 12:00:00+00,Redistricting battles continue in key states ahead of 2026 elections,AP News,https://www.courant.com/2026/02/20/election-2026-redistricting-glance/,courant.com,wrong outlet,200
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-02-24 12:00:00+00,Texas passes redistricting bill adding Republicanâfavored seats,Associated Press,https://www.ap.org/news-highlights/elections/2026/redistricting-is-rampant-ahead-of-the-us-house-midterm-elections-what-states-are-taking-action/,ap.org,wrong outlet,200
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-03-04 12:00:00+00,GOP House Majority Fragility Highlighted by Slipping Presidential Approval,Plurus Strategies,https://www.plurusstrategies.com/insights/2026/3/4/outlook-on-the-2026-house-elections-recent-developments-in-the-contest-for-house-control,plurusstrategies.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-03-06 12:00:00+00,"House Republican in California retires, another runs as independent",The New York Times,"https://ballotpedia.org/United_States_House_of_Representatives_elections,_2026",ballotpedia.org,wrong outlet,200
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-03-13 12:00:00+00,House Republicans Express Deep Private Pessimism Over Keeping Majority,MS NOW,https://www.ms.now/news/house-republicans-midterms-majority-2026,ms.now,pink slime,200
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-03-25 12:00:00+00,NRCC chair warns war could hurt GOP House prospects,Reuters,https://www.cfr.org/articles/will-operation-epic-fury-affect-the-midterm-elections,cfr.org,wrong outlet,200
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-04-07 12:00:00+00,"Republican super PAC targets key Senate races, signaling tough 2026 midterms",MS Now,https://www.ms.now/rachel-maddow-show/maddowblog/key-republican-super-pac-eyes-eight-senate-races-that-will-dictate-control-of-the-chamber,ms.now,pink slime,200
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-04-13 12:00:00+00,Democratic strategist James Carville predicts major Democratic gains in 2026 midterms,Patriot News Alerts,https://www.patriotnewsalerts.com/carville-forecasts-major-democratic-gains-in-2026-midterms/,patriotnewsalerts.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-04-26 12:00:00+00,"FEC releases 2026 House fundraising data, Democrats ahead",Federal Election Commission,https://www.fec.gov/data/2026/house-fundraising-report,fec.gov,dead link,404
which-party-will-win-the-house-in-2026,Which party will win the House in 2026?,2026-05-04 12:00:00+00,Democrats add eight candidates to House battlefield program,The New York Times,https://www.nytimes.com/2026/05/04/us/politics/democrats-midterms-house-primaries.html,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
